material_id,formula,provenance,Number of Atoms_ours,Volume (A3)_ours,Density (g cm-3)_ours,Atomic mass (amu)_ours,K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio_ours,Gruneisen parameter_ours,Kappa_Slack (W m-1 K-1)_ours,Kappa_cal (W m-1 K-1)_ours,Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,Bulk modulus (GPa),Shear modulus (GPa),Number of Atoms_ref,Volume (A3)_ref,Density (g cm-3)_ref,Atomic mass (amu)_ref,Sound velocity longitudinal (m s-1),Sound velocity transverse (m s-1),Speed of sound (m s-1),Acoustic Debye Temperature (K),Poisson ratio_ref,Gruneisen parameter_ref,Kappa_Slack (W m-1 K-1)_ref,Kappa_cal (W m-1 K-1)_ref
mp-23755,BaH3C3O7,unseen,56,707.38387,2.7078,1153.51488,27.5588,10.3332,0.0707,0.1196,0.33335,2.00015,0.18237,0.16251,0.04825,0.16106,0.49084,26.583704,10.561834,56,707.3838727047249,2.7078034978330816,1153.5148800000002,3875.3234121862247,1974.9727290364135,2212.999368006275,73.94454065587068,0.3245793932852324,1.936025535519264,0.2016277426193881,0.1788509245273402
mp-23989,GdH12(ClO2)3,unseen,44,505.4005,2.44251,743.40136,18.4591,8.2681,0.049,0.0306,0.30514,1.80502,0.19348,0.16875,0.1205,0.17071,0.24157,14.109618,9.077343,44,505.40049515425136,2.442512451024609,743.4013600000001,3275.954280805501,1927.7955775424612,2136.5435143545856,79.85640069548222,0.235128926419798,1.4310786881736244,0.3603793928026816,0.2797685414588585
mp-849796,NaZn4H18SClO16,unseen,82,819.71444,2.53737,1252.55418,27.0054,11.7261,0.0339,0.051,0.31034,1.8387,0.19452,0.17057,0.10087,0.16934,0.27981,30.17934,13.190165,82,819.7144350685927,2.537365526890877,1252.55417856,4338.793239663518,2279.993397881903,2549.7106385747843,81.11102918446788,0.3092587275410743,1.8316027488703928,0.2339410699480187,0.2049141242160956
mp-764968,InPH5NO5,unseen,104,1027.77085,3.16458,1958.6813,80.5531,20.6878,0.0461,0.0351,0.38172,2.42447,0.19574,0.17102,0.11515,0.17194,0.25415,43.205395,16.574228,104,1027.7708516487212,3.164583632969686,1958.681296,4542.687098187203,2288.5392715892044,2566.16394379771,75.70574600642502,0.3299386303616237,1.974796403880116,0.214595010716784,0.1909349259374289
mp-568493,In3SnI5,unseen,36,1414.31124,5.15516,4390.7454,9.9043,6.0708,0.0386,0.0827,0.24552,1.47873,0.21833,0.17317,0.07605,0.17515,0.36969,7.9536357,2.8936734,36,1414.311241587666,5.155162501710794,4390.7454,1513.694001306013,749.2100210972359,840.9685676265951,22.30529525014675,0.3377657161302044,2.03369086338639,0.0370829169510544,0.0330953116981352
mp-27314,SbClF8,unseen,20,290.92368,3.52972,618.40045,13.4266,6.2133,0.0976,0.1074,0.29954,1.76989,0.19988,0.17322,0.05723,0.17352,0.48495,12.0297985,6.8773026,20,290.9236763575119,3.5297165301645643,618.4004512,2450.717527718524,1395.8512952266194,1551.4727612502315,69.7098812912526,0.259908151908488,1.548717612780047,0.3071151723633679,0.2504212769868926
mp-722900,CaH3NO5,unseen,160,1747.11093,2.08499,2193.68832,28.5068,13.6973,0.0351,0.0506,0.29292,1.72968,0.20286,0.17434,0.10447,0.17407,0.28877,34.4341,18.517563,160,1747.1109338016056,2.0849879019800857,2193.68832,5325.137289834213,2980.163862786132,3317.230301989038,81.9996515698949,0.2719883789071491,1.6114243148867966,0.3694012692371058,0.3076514968842865
mp-706622,PH6(NO)2,unseen,44,409.45971,1.57406,388.13441,22.7074,8.6489,0.0908,0.0191,0.33101,1.98271,0.19784,0.17612,0.11688,0.17544,0.26154,21.700794,9.015324,44,409.4597099493701,1.5740555976944093,388.134408,4628.514644576282,2393.208997333348,2679.184302781705,107.41759110320488,0.3175471674224243,1.88695728865702,0.2333066424929408,0.2058978924898936
mp-870,TlN3,unseen,8,140.53352,5.82299,492.8068,17.2878,5.9329,0.4542,0.282,0.34602,2.09893,0.19998,0.17871,0.0077,0.157,2.97861,42.977894,9.939287,8,140.53352193670187,5.82298752320481,492.8068,3107.507500826965,1306.4857881393411,1477.4751774091544,84.60644100606942,0.3926433955336529,2.541104245955901,0.2920790349916886,0.2506128156563627
mp-23181,SrI2,unseen,24,1026.76878,4.4174,2731.43152,15.5591,6.4463,0.0594,0.0525,0.31798,1.88993,0.20905,0.18456,0.10594,0.18198,0.3151,12.733843,5.8655124,24,1026.7687795169932,4.417400337370185,2731.43152,2157.1003359519777,1152.3107077507682,1287.1614541923784,37.98557321699819,0.3003435503343555,1.77485871401403,0.20671805125501,0.179316132220345
mp-554058,K3NdH6(C2O5)3,unseen,62,800.51641,2.40473,1159.27948,26.2165,10.6361,0.0348,0.0426,0.32131,1.91299,0.20863,0.18465,0.11604,0.18518,0.28564,30.179033,12.867748,62,800.5164081106262,2.404733805370338,1159.27948,4436.723940094666,2313.224448072191,2588.231926696912,82.98946936379023,0.3133392794079188,1.8585302565947677,0.2947672609399586,0.2591990658831651
mp-696387,CaMg2H24(ClO2)6,unseen,45,500.039,1.71882,517.58936,19.6502,8.2936,0.0385,0.0199,0.315,1.86965,0.20987,0.18481,0.14289,0.18609,0.23695,14.873677,9.713923,45,500.0390039251719,1.7188206263724068,517.5893599999999,4023.525836619995,2377.289433893122,2633.7218810321624,98.78973681039729,0.231832199375266,1.4164380839545594,0.473330949649021,0.3648778665075239
mp-28112,In5Cl9,unseen,28,790.0828,3.75439,1786.334,10.595,5.8692,0.0992,0.0781,0.26619,1.58087,0.22419,0.18487,0.08101,0.18772,0.41298,12.678444,4.920322,28,790.0828032838247,3.754388001879533,1786.334,2263.7070943460794,1144.7935750216925,1283.3728292380863,41.33061310333308,0.3281836589680418,1.961965045156147,0.1099055035357186,0.0976983796079502
mp-6330,RbUN3O11,unseen,32,532.5127,3.37719,1083.02042,10.2471,6.3137,0.035,0.0514,0.24442,1.47357,0.23411,0.18527,0.10989,0.1868,0.30083,16.133478,7.0911136,32,532.5126985903751,3.377192177029245,1083.02042,2752.5979811962707,1449.036526719526,1620.2584412475703,59.5137770217982,0.3083190782410772,1.8254888835574636,0.1786282914584709,0.1563163486794082
mp-567629,CsPbBr3,train,20,813.53053,4.73398,2319.26981,18.4328,6.8607,0.0138,0.0062,0.33444,2.00833,0.21706,0.1935,0.17774,0.19342,0.20957,14.151679,6.1904607,20,813.5305348019325,4.733981039598001,2319.2698076,2175.531054406003,1143.531751210234,1278.7849849095182,40.7833396139992,0.3091150954339464,1.8306661203033563,0.2254460223251039,0.1974447952038955
mp-685048,Ag2Te,unseen,21,536.21891,7.4426,2403.3548,43.7243,11.6037,0.0251,0.0628,0.37809,2.38776,0.2206,0.19366,0.1059,0.1914,0.35849,45.81702,13.981632,21,536.2189090647535,7.442603150338508,2403.3548,2942.930579135045,1370.6182366697444,1543.4059199432788,56.5599908394624,0.3615064730176126,2.230806149283345,0.3358111174703462,0.2989863785040439
mp-647575,K2ZnCl4,unseen,84,2505.9193,2.26957,3425.0112,16.5009,8.6183,0.06,0.0393,0.27758,1.64175,0.23231,0.19524,0.12479,0.19359,0.30197,16.35128,7.386802,84,2505.9192977734074,2.269572254039459,3425.0112000000004,3397.672680012869,1804.08181169484,2016.0624223304585,44.19008378067415,0.3036839635686028,1.7957935081226142,0.153016682899455,0.1332434036802593
mp-1490,AlAu4,train,20,339.81502,15.92733,3259.39126,134.5279,22.6509,0.0158,0.0209,0.42029,2.88232,0.25156,0.19972,0.16272,0.20037,0.24624,140.21318,34.69755,20,339.8150231225442,15.927331510348557,3259.3912584,3421.6898019186383,1475.9712775278745,1667.5503486312823,71.14449606609008,0.3856971459281363,2.465920755898757,0.6579940758601602,0.5715290195590943
mp-24606,Rb2MgH8(CO5)2,unseen,46,522.82951,2.4603,774.63904,28.966,10.8228,0.019,0.0095,0.33387,2.00404,0.22482,0.20038,0.1777,0.20091,0.22612,28.67367,10.84103,46,522.8295137560002,2.4603017931979165,774.63904,4186.849605355831,2099.138451286106,2354.463478991388,87.01253139280571,0.332116424820893,1.990906384451208,0.2284832800276137,0.2034997024267602
mp-28014,H5BrO2,unseen,32,349.86847,2.22012,467.77,11.0841,6.5715,0.1397,0.0446,0.25248,1.51197,0.25269,0.20318,0.10036,0.19885,0.36819,8.494455,6.1045656,32,349.8684706172321,2.2201210612044524,467.77,2737.211852472178,1658.2081863164074,1832.6385936341144,77.43163618064042,0.2101156231401341,1.3252796596332916,0.2972275760403885,0.2182061552822618
mp-557025,K2SeO4,unseen,84,1530.2065,2.87989,2653.8504,26.9796,12.1226,0.0428,0.0316,0.3046,1.80162,0.24066,0.20977,0.14881,0.21076,0.30253,25.15401,12.471065,84,1530.2065027727326,2.8798872990565725,2653.8504000000003,3808.9683986885,2080.9613670191197,2320.675130791476,59.95713571580806,0.2872633000101351,1.6964310456099303,0.2845259923018574,0.2426330967391688
mp-504828,NdH12(NO5)3,unseen,62,597.16152,2.43785,876.69676,27.3281,11.8447,0.0712,0.0326,0.31064,1.84068,0.23923,0.20983,0.13563,0.21006,0.32017,28.41594,13.660327,62,597.1615228280036,2.437848330685032,876.6967599999999,4373.488646791316,2367.157777200967,2641.675601921358,93.39538638779788,0.2928331257550968,1.729156140728576,0.3373472278321735,0.2898869082628645
mp-607437,Na2In5Au6,unseen,39,851.67512,10.53949,5405.60686,66.2087,18.3082,0.0375,0.0363,0.37341,2.34163,0.24031,0.21205,0.14122,0.21217,0.30754,55.6932,17.041742,39,851.6751236397332,10.539489917280404,5405.60685768,2727.66616280465,1271.5902838544023,1431.827365908918,44.97203585283541,0.3611643029834324,2.227747580366973,0.2392469500471248,0.2130484037889067
mp-559139,H8C3N2O,unseen,56,479.76973,1.21981,352.43368,23.2708,9.7024,0.0127,0.0467,0.31697,1.88302,0.24616,0.21714,0.13681,0.21555,0.33788,25.075209,9.794261,56,479.7697324203152,1.2198141218515692,352.43368,5591.272100837331,2833.6030257576563,3176.2050307768477,120.79272840323254,0.327200533169923,1.954834963209451,0.231017520047235,0.2052459035784797
mp-723021,Ba(HO)2,unseen,100,1389.39343,4.09559,3426.8336,33.7334,15.6594,0.0101,0.0537,0.299,1.76653,0.25104,0.21741,0.12999,0.2164,0.36712,36.42375,16.815565,100,1389.393427996778,4.095593775545745,3426.8336,3790.48271854052,2026.269915110276,2263.284803570384,60.38661295479771,0.2999525442598408,1.7724331636425197,0.2774215858593584,0.2405358881208099
mp-767754,Na5Bi2P(CO4)4,unseen,56,798.27984,3.61079,1735.83322,32.1663,12.9178,0.0266,0.0392,0.32291,1.92419,0.24903,0.22066,0.1478,0.2218,0.33048,36.10098,14.400771,56,798.2798442823745,3.610787487960031,1735.8332168,3913.537432269439,1997.0636638550725,2237.570334665821,71.81274338673182,0.3239567835866288,1.9315999464150653,0.2907963134457648,0.2578428049646026
mp-38220,RbNO3,unseen,10,182.09644,2.68961,294.9454,14.7189,5.468,0.0428,0.1167,0.33472,2.01044,0.24827,0.22135,0.06662,0.21861,0.69608,10.952748,6.837546,10,182.09644369641344,2.68960969229452,294.9454,2731.639586949173,1594.4301419813803,1768.3983005987914,92.88725834793664,0.241627062465668,1.4606016124070524,0.6738125440604443,0.5302268244245337
mp-9510,Tl2PAuS4,unseen,16,432.72364,5.87099,1529.93386,11.7427,6.2925,0.0237,0.0912,0.27267,1.61509,0.27256,0.22726,0.09311,0.22741,0.5442,8.092003,4.182039,16,432.723643570609,5.8709871495619215,1529.933862,1525.800620951604,843.9922586535673,940.320387428854,37.01253697163331,0.2795682152722656,1.6527684503296531,0.1407712154486224,0.1186783031783785
mp-559212,RbReSO3,unseen,24,571.5666,4.08754,1406.952,13.6996,7.0695,0.05,0.1077,0.27985,1.65434,0.27069,0.22831,0.07519,0.22127,0.61497,15.624948,6.984102,24,571.5666029628076,4.087535471779755,1406.952,2469.972219040985,1307.1472464568728,1461.0740591375534,52.41551116721784,0.3054890934913828,1.807267657864534,0.2212177158835585,0.1930128442473512
mp-22922,AgCl,train,2,42.63058,5.58262,143.3212,46.038,6.6272,0.0234,0.0054,0.43132,3.04088,0.30147,0.22841,0.20654,0.22805,0.25353,46.843468,8.800933,2,42.63058126521668,5.582622730942664,143.3212,3239.27855951827,1255.5823865862262,1423.5976104476977,121.32679051334922,0.4115965899854363,2.76707602936419,0.560376575984796,0.4584365922568258
mp-706658,Mg3P2(H22O15)2,unseen,79,674.33385,1.62326,659.19388,21.7546,11.1771,0.0275,0.0419,0.28067,1.65892,0.27255,0.23017,0.15178,0.23021,0.33989,21.966574,11.313894,79,674.3338521659074,1.6232570778692097,659.193884,4777.611159126124,2640.0515398512257,2941.6026189865324,99.87011725690172,0.2802092061712797,1.6563391020194336,0.2784707355673828,0.2349996237551721
mp-31036,CuTe2Br,unseen,16,486.8938,5.43834,1594.6,17.6936,7.3197,0.023,0.0672,0.31822,1.89157,0.26618,0.23504,0.12094,0.23355,0.45486,21.295746,8.953573,16,486.8938011477424,5.438343213772725,1594.6,2472.048500720316,1283.1129515584582,1436.0791418936114,54.3471577495508,0.3156204057312515,1.873856172439474,0.3672078014062444,0.3235486213838365
mp-707368,KP2H8SN7O2,unseen,168,1844.08157,1.9538,2169.76035,42.3366,18.1425,0.0573,0.0151,0.31252,1.85305,0.26848,0.23591,0.17678,0.23613,0.3087,39.75277,18.24382,168,1844.081573731827,1.9538028501626188,2169.760352,5726.821532313538,3055.74790164195,3413.6263187368263,82.87670556839633,0.3009795990385447,1.7788154329285029,0.2947129632021117,0.2558378862919122
mp-31037,CuTe2I,unseen,16,530.66554,5.57805,1782.60188,17.7042,7.3028,0.1352,0.0669,0.31869,1.89476,0.2686,0.23726,0.0971,0.23513,0.54584,14.386785,6.3834004,16,530.6655368647597,5.578052201314551,1782.60188,2026.0835501106735,1069.756065238255,1195.9185279354149,43.97823982547595,0.306734458262274,1.8152507996646492,0.2399333402351015,0.2096199770691218
mp-510283,CsGaSe3,unseen,20,668.81767,4.36484,1758.03381,8.4339,5.4767,0.1273,0.054,0.23309,1.422,0.3092,0.239,0.11568,0.23907,0.4434,15.698753,10.58568,20,668.8176746005655,4.36484251667759,1758.0338076,2613.475859926024,1557.3100680542009,1723.9107529607695,58.68882415607702,0.2247228328255453,1.385609141981866,0.876700219196329,0.6654096992999684
mp-27316,Rb5Zr4F21,unseen,60,992.59502,3.98559,2382.40293,24.5219,12.2045,0.0113,0.0833,0.28656,1.69237,0.28518,0.24295,0.10889,0.24168,0.51738,30.507214,14.657237,60,992.5950176188564,3.9855863471600976,2382.4029344,3543.6985462725365,1917.69680482715,2140.118432204799,63.8739323751294,0.2929356797851273,1.7297678345774234,0.3586760932512789,0.308256907480926
mp-18003,CsCuS4,unseen,24,643.17191,3.35336,1298.84581,14.1935,6.9741,0.0655,0.0191,0.2889,1.70593,0.28576,0.24425,0.17669,0.2423,0.33308,12.863341,6.017747,24,643.171905702622,3.3533557496834496,1298.8458076,2495.733848729619,1339.606188779797,1495.8646657232612,51.59328238631361,0.2976446788763167,1.7582213551100632,0.2151254910008547,0.1860017017793512
mp-557560,LiH4SNO4,unseen,44,439.06556,1.83112,484.16824,25.7884,10.6091,0.0784,0.0977,0.31911,1.89769,0.27933,0.24682,0.0907,0.25055,0.68332,27.28783,10.080108,44,439.06555516843065,1.831116718189881,484.16824,4716.158465183107,2346.251547250688,2632.8304834144715,103.13110048398671,0.3355496006315786,2.01673326087344,0.2280384320799277,0.2033766675972619
mp-28303,Na3SiSe4,unseen,64,1680.85551,3.26323,3303.15846,20.2714,10.4628,0.0034,0.046,0.27981,1.65414,0.29314,0.24722,0.15823,0.24499,0.38466,20.583212,14.246888,64,1680.8555050499392,3.263233312858337,3303.15846272,3482.640880178485,2089.469059698618,2311.472778629947,57.87911296351122,0.2187985631436489,1.3606668498564,0.6983736465111798,0.5230633216576722
mp-621112,Cs5Nb2S4Cl9,unseen,20,631.76177,3.41085,1297.67702,15.0029,6.7352,0.0412,0.0628,0.30475,1.80258,0.28609,0.24941,0.12981,0.24777,0.45548,15.75491,7.6147485,20,631.7617739123629,3.410848010595726,1297.6770195,2756.036729355058,1494.1582519079363,1667.2334968818284,57.848023206413465,0.2918689800750655,1.7234217636497215,0.3775309694204455,0.3240007162200963
mp-21657,Tl5Se3,unseen,16,473.43452,8.83028,2517.593,29.6955,10.2759,0.0372,0.0823,0.34487,2.08965,0.28002,0.25022,0.11124,0.24806,0.56764,25.032955,12.684299,16,473.4345189891427,8.830284587329343,2517.593,2179.48851167619,1198.521676807116,1335.9203958256164,51.03136095868653,0.283256286005937,1.6734761899175843,0.6088141981921463,0.5161520477617492
mp-554311,RbCrF6,unseen,8,117.58425,3.55107,251.45432,13.8788,5.8282,0.0213,0.0857,0.31581,1.87517,0.29681,0.26156,0.11075,0.26358,0.62557,17.220844,9.78069,8,117.58425251393294,3.551068379932964,251.4543192,2919.225245714501,1659.6069074345305,1844.9237360517088,112.11711340516786,0.2612261438520823,1.5553775127071665,0.9513635725604576,0.7776088304027158
mp-975129,Rb,unseen,2,189.28164,1.49959,170.9356,2.0054,1.2166,0.1285,0.0219,0.24769,1.48898,0.32962,0.26257,0.15387,0.26521,0.42519,2.3735943,1.0616988,2,189.28164473776567,1.499592009898931,170.9356,1589.5960896505617,841.4224654305441,940.4923624332636,48.76733048578756,0.3053710035241885,1.8065135243671764,0.1798753636940387,0.1569215783212233
mp-581173,Cs10Si7O9,unseen,104,3016.80896,3.67609,6678.59048,21.7675,12.7213,0.0981,0.0291,0.25543,1.52643,0.32719,0.26458,0.163,0.264,0.40611,25.218767,13.860585,104,3016.808955246525,3.6760897276668185,6678.590476,3447.826592044752,1941.7697536484116,2160.2810392422643,44.51135973376558,0.2677435059917856,1.588957010978094,0.3423571694945346,0.2830813400555345
mp-697701,LaP3H8O7,unseen,38,469.63958,2.48838,703.77215,20.1799,9.8507,0.044,0.0495,0.29008,1.71288,0.31404,0.26886,0.16297,0.27001,0.44986,23.275782,10.347498,38,469.63958463829465,2.488378731775696,703.772152,3859.8228597604566,2039.198175661919,2279.597190981732,87.3131704687179,0.306407512249342,1.8131496399616789,0.3004302657546522,0.2623831484437858
mp-555797,Zn4As2O9,unseen,120,1504.09744,4.90599,4443.7904,106.7017,30.5659,0.0244,0.025,0.36925,2.30194,0.30922,0.27389,0.21064,0.27214,0.35185,117.154305,39.581226,120,1504.097443028225,4.905990371498266,4443.7904,5885.329155576547,2840.411597178216,3192.727245955094,82.96209383398381,0.3481710059997439,2.1164668353356904,0.5421652949362883,0.4844742193077511
mp-557071,KBi6ClO9,unseen,136,2523.81147,7.75026,11779.4264,38.6378,21.5605,0.0561,0.0101,0.26475,1.5734,0.33641,0.27671,0.21874,0.27698,0.34497,47.878403,22.812538,136,2523.811470156982,7.750261054741546,11779.4264,3178.404610907856,1715.6497779429835,1914.9932696806727,41.87532194756553,0.2944171189705252,1.73864162761472,0.2975533807374128,0.2562224714176211
mp-675287,CsCuCl3,unseen,10,278.10435,3.61611,605.6209,16.5821,6.3273,0.0021,0.0203,0.33074,1.98071,0.31655,0.28176,0.23001,0.28142,0.34121,19.972061,8.268957,10,278.1043546278884,3.616114436827639,605.6209038,2927.7980144956223,1512.1827773587197,1693.0000226164973,77.2201980531136,0.3180918071565833,1.8906868513253388,0.520825820815123,0.4598408143704888
mp-9827,RbHg2,train,6,210.78021,7.66768,973.2956,14.5952,5.9085,0.0737,0.0618,0.32165,1.91537,0.31956,0.28291,0.13917,0.27786,0.54002,17.335863,7.0163393,6,210.7802072335396,7.667680901448331,973.2956,1865.736326110418,956.5843599815336,1071.468614738681,53.601801842128495,0.3216908149780622,1.915628019336116,0.413415223644856,0.3659997643486111
mp-8249,TlPS3,train,10,255.24432,4.31395,663.10412,11.4066,5.6808,0.0053,0.0939,0.28644,1.69167,0.33241,0.28314,0.1098,0.27994,0.68132,8.838628,4.13685,10,255.24432218655903,4.313946321043592,663.104124,1824.1290814461136,979.2588660022722,1093.473199435131,51.32149789215487,0.297562098381202,1.757716118779747,0.1907779519379792,0.1649335244522951
mp-20601,NdPb3,train,4,118.35686,10.74471,765.842,48.8301,9.6872,0.0139,0.062,0.40696,2.70874,0.34251,0.28409,0.15687,0.28683,0.53213,53.531197,13.810706,4,118.35685779631709,10.74471378589946,765.8419999999999,2587.642702962044,1133.732291444417,1280.1016163149654,77.62289702348559,0.3812181853356142,2.419382613098805,0.7361153355695735,0.6436044685621185
mp-850955,LiFeP3(H7O8)2,unseen,70,661.97918,2.13624,851.61769,27.7911,13.6265,0.0096,0.0455,0.28928,1.70817,0.33757,0.28868,0.18063,0.28908,0.45442,28.964912,12.833392,70,661.9791800954997,2.136237047735352,851.617692,4644.223909008704,2451.015237631821,2740.1615998585285,93.60619874674788,0.3069743451834151,1.8167948926375288,0.2714591223251787,0.2372224625452748
mp-561313,Si2Ag6O7,unseen,30,426.27155,6.35259,1630.752,71.3141,19.0873,0.0397,0.0656,0.37714,2.37822,0.32938,0.28947,0.14788,0.29006,0.57506,81.863464,23.428007,30,426.2715512469353,6.352587686882133,1630.7520000000002,4219.466255068698,1920.4028396953372,2164.8180615577844,85.6385219643698,0.3693694904747533,2.3030314448577007,0.4786435495278502,0.4239186505566575
mp-28123,H7NF4,unseen,24,198.18097,1.62644,194.11179,23.1876,9.2461,0.0532,0.0152,0.32402,1.93202,0.32675,0.28973,0.2233,0.29128,0.38021,17.910263,7.279208,24,198.1809711591208,1.626443759163041,194.1117856,4120.594522102259,2115.5463504778622,2369.4165881102126,120.99404168816372,0.3210324198771734,1.9110265145133916,0.2334765843443437,0.2066008486212142
mp-1020058,Mg(NO3)2,unseen,108,1236.34398,2.39043,1779.7776,18.6235,13.0538,0.1696,0.0874,0.21591,1.34874,0.38985,0.29007,0.10715,0.28871,0.72295,32.853527,18.2358,108,1236.343976391334,2.390427174979996,1779.7776,4890.333336725017,2762.0061995627707,3072.101825741104,85.218204115257,0.2658001091239723,1.5788297692919393,0.4643968218526964,0.382693825361122
mp-603414,Rb2TeH6SeO10,unseen,80,1135.12077,3.18051,2174.14896,31.9429,15.5037,0.0243,0.0317,0.29112,1.71896,0.34706,0.29755,0.21917,0.29895,0.41508,25.80011,12.079133,80,1135.1207674676737,3.180506773553149,2174.14896,3629.844125939104,1948.8109886198547,2176.093204090204,62.10692299041499,0.2975099646401914,1.7573972753542704,0.2279652596271943,0.1970704097566713
mp-1040,RbCd13,unseen,28,671.42614,7.651,3093.6216,37.2323,13.9479,0.0692,0.0342,0.33348,2.00113,0.33408,0.29772,0.19346,0.29635,0.45882,30.473452,16.055489,28,671.4261443705404,7.650997171209044,3093.6216,2604.019168233379,1448.6142144864598,1613.2291588395476,54.84956540590929,0.2759195611465916,1.6326666827747491,0.629447362386525,0.5276123097392583
