mb_id,formula,n_sites,K_VRH,G_VRH,_rf,_key,agl_kappa,agl_kappa_min,agl_kappa_max,agl_gamma,agl_K,agl_G,density,natoms,compound,spacegroup,n_aflow_entries,cell_volume_m3
mb-00447,NbNiB,6,238.99999999999991,140.00000000000006,NbNiB,NbNiB|6,22.354,22.354,22.354,1.97409,233.911,140.907,7.97062,6.0,B2Nb2Ni2,63,1,6.767088259637939e-29
mb-00454,Fe2Re3,20,250.99999999999991,101.0,Fe2Re3,Fe2Re3|20,5.77256,5.77256,5.77256,2.1209,325.661,130.985,16.9311,20.0,Fe8Re12,213,1,2.629663997392652e-28
mb-00455,YGe,4,82.0,54.000000000000014,YGe,YGe|4,9.4051,9.4051,9.4051,2.05816,78.3259,54.7054,5.83993,4.0,Ge2Y2,63,1,9.186863372157069e-29
mb-00456,ScGe,4,89.0,57.00000000000001,ScGe,ScGe|4,9.61119,9.61119,9.61119,2.00954,85.9741,52.602,4.87009,4.0,Ge2Sc2,63,1,8.019260671401873e-29
mb-00457,ScSi,4,101.0,70.00000000000001,ScSi,ScSi|4,17.6847,17.6847,17.6847,1.93352,99.3502,67.0115,3.21662,4.0,Sc2Si2,63,1,7.541339551923485e-29
mb-00459,Ti2GeC,8,153.00000000000003,103.99999999999996,Ti2GeC,Ti2GeC|8,15.3282,15.3282,15.3282,1.9254,153.614,95.0563,5.36343,8.0,C2Ge2Ti4,194,1,1.116956281597538e-28
mb-00461,V2GeC,8,179.99999999999997,101.0,V2GeC,V2GeC|8,15.6237,15.6237,15.6237,1.96811,176.812,101.773,6.36544,8.0,C2Ge2V4,194,1,9.732131516265527e-29
mb-00463,HfAs,8,127.0,66.00000000000001,HfAs,HfAs|8,5.63464,5.63464,5.63464,1.9757,127.466,61.4513,10.5206,8.0,As4Hf4,194,1,1.5999082252914548e-28
mb-00464,HfP,8,148.00000000000003,85.99999999999999,HfP,HfP|8,9.63376,9.63376,9.63376,1.90719,144.941,82.0453,9.6278,8.0,Hf4P4,194,1,1.4450767982642126e-28
mb-00466,MnNbGe,9,179.99999999999997,82.0,MnNbGe,MnNbGe|9,8.36134,8.36134,8.36134,2.18029,186.349,97.7364,8.29486,9.0,Ge3Mn3Nb3,189,1,1.3241561692995252e-28
mb-00469,Sr2ZnN2,5,66.00000000000001,35.0,Sr2ZnN2,Sr2ZnN2|5,5.27468,5.27468,5.27468,2.00828,66.8278,35.2693,4.64798,5.0,N2Sr2Zn1,139,1,9.598242915862092e-29
mb-00472,Cs2ZrCl6,9,9.0,4.0,Cs2ZrCl6,Cs2ZrCl6|9,1.52754,1.52754,1.52754,2.10089,7.40556,4.38089,3.01623,9.0,Cl6Cs2Zr1,225,1,3.1366870410931607e-28
mb-00479,Ca3(SiIr)4,11,132.00000000000006,50.99999999999999,Ca3(SiIr)4,Ca3(SiIr)4|11,3.41592,3.41592,3.41592,2.08083,132.1,49.928,8.10834,11.0,Ca3Ir4Si4,217,1,2.0508968365742505e-28
mb-00482,TbRhO3,20,186.00000000000009,67.0,TbRhO3,TbRhO3|20,3.24417,3.24417,3.24417,2.15589,186.17,72.5597,8.66614,20.0,O12Rh4Tb4,62,1,2.3746823460980745e-28
mb-00488,BaCuAs,6,52.99999999999999,33.0,BaCuAs,BaCuAs|6,3.06018,3.06018,3.06018,2.15515,51.2146,34.2332,5.93361,6.0,As2Ba2Cu2,194,1,1.5436393959683369e-28
mb-00490,Ca3AsCl3,7,38.99999999999999,23.999999999999996,Ca3AsCl3,Ca3AsCl3|7,3.41371,3.41371,3.41371,1.96516,37.6278,25.198,2.58734,7.0,As1Ca3Cl3,221,1,1.9351023546317663e-28
mb-00493,YAlGe,6,79.99999999999999,54.000000000000014,YAlGe,YAlGe|6,7.4396,7.4396,7.4396,2.03659,81.5208,55.5097,5.08875,6.0,Al2Ge2Y2,63,1,1.2303889717614945e-28
mb-00494,Li2CO3,12,55.00000000000001,27.000000000000004,Li2CO3,Li2CO3|12,11.8313,11.8313,11.8313,1.93219,75.0705,46.468,2.42385,12.0,C2Li4O6,193,1,1.0124283776523793e-28
mb-00495,SrCO3,20,60.0,30.0,SrCO3,SrCO3|20,4.93664,4.93664,4.93664,1.95665,56.4738,29.4488,3.64297,20.0,C4O12Sr4,62,1,2.6916889888623958e-28
mb-00498,NaZnF3,20,83.99999999999999,32.00000000000001,NaZnF3,NaZnF3|20,1.66288,1.66288,1.66288,2.08201,74.6982,35.9334,4.14619,20.0,F12Na4Zn4,62,1,2.329197475871479e-28
mb-00509,SrSnO3,20,138.0,74.00000000000001,SrSnO3,SrSnO3|20,2.90029,2.90029,2.90029,2.2935,129.023,67.7654,5.9135,20.0,O12Sn4Sr4,62,1,2.8566629710594637e-28
mb-00518,HgF,4,38.99999999999999,15.000000000000004,HgF,HgF|4,1.33384,1.33384,1.33384,2.48707,29.9839,12.4809,8.98308,4.0,F2Hg2,139,1,8.118265054122252e-29
mb-00528,ThO2,3,188.00000000000009,88.00000000000001,ThO2,ThO2|3,15.0171,15.0171,15.0171,1.99901,172.717,76.3351,8.86728,3.0,O2Th1,225,1,4.944509716665218e-29
mb-00530,C,16,118.00000000000004,91.0,C,C|16,98.2441,91.6602,104.828,1.77005,418.2205,487.36850000000004,3.423045,16.0,C16,194,2,9.322336842947688e-29
mb-00564,Mg3Ru2,20,107.0,50.99999999999999,Mg3Ru2,Mg3Ru2|20,2.75366,2.75366,2.75366,2.06238,107.939,49.7434,5.46723,20.0,Mg12Ru8,213,1,3.3416525232814586e-28
mb-00578,MgNiSb,3,85.99999999999999,42.00000000000001,MgNiSb,MgNiSb|3,6.0606,6.0606,6.0606,2.18203,80.9722,41.7644,6.11204,3.0,Mg1Ni1Sb1,216,1,5.562943346771443e-29
mb-00590,YPt,8,108.00000000000004,35.0,YPt,YPt|8,2.26747,2.26747,2.26747,2.03021,109.323,34.6897,10.6871,8.0,Pt4Y4,62,1,1.765029767124255e-28
mb-00604,CaIr2,6,162.99999999999994,59.00000000000001,CaIr2,CaIr2|6,5.36014,5.36014,5.36014,2.25135,161.272,69.5119,13.1298,6.0,Ca2Ir4,227,1,1.0737692279914456e-28
mb-00611,NbZn3,4,118.99999999999996,70.99999999999999,NbZn3,NbZn3|4,9.73261,9.73261,9.73261,2.12537,120.053,76.0973,8.01171,4.0,Nb1Zn3,221,1,5.992694107924792e-29
mb-00613,BaAsPd,3,59.00000000000001,25.000000000000007,BaAsPd,BaAsPd|3,2.68432,2.68432,2.68432,2.25754,58.6726,23.4753,6.60776,3.0,As1Ba1Pd1,187,1,8.008185221339693e-29
mb-00619,RbYbF3,5,60.0,31.0,RbYbF3,RbYbF3|5,2.1863,2.1863,2.1863,2.11258,45.7111,24.8352,5.51914,5.0,F3Rb1Yb1,221,1,9.492512841705866e-29
mb-00631,Ba(PRh)2,5,88.00000000000001,44.0,Ba(PRh)2,Ba(PRh)2|5,7.68038,7.68038,7.68038,2.21415,90.8289,49.46,6.80946,5.0,Ba1P2Rh2,139,1,9.878321308129996e-29
mb-00633,RbCdF3,5,68.00000000000001,13.999999999999998,RbCdF3,RbCdF3|5,1.63605,1.63605,1.63605,2.33811,56.8111,23.6285,4.68218,5.0,Cd1F3Rb1,221,1,9.039128144326832e-29
mb-00642,K2Se,3,16.0,7.999999999999999,K2Se,K2Se|3,1.36858,1.36858,1.36858,2.11058,15.8944,9.12565,2.24165,3.0,K2Se1,225,1,1.164163334883739e-28
mb-00647,Au2S,6,63.99999999999999,12.000000000000002,Au2S,Au2S|6,0.142596,0.142596,0.142596,2.51431,59.3278,5.70553,9.20313,6.0,Au4S2,224,1,1.5372738420348635e-28
mb-00654,Ca5(InSb3)2,26,36.0,21.0,Ca5(InSb3)2,Ca5(InSb3)2|26,0.936596,0.936596,0.936596,2.01269,35.7596,19.8891,4.769,26.0,Ca10In4Sb12,55,1,8.082190789746387e-28
mb-00656,YBPt2,12,158.99999999999994,50.99999999999999,YBPt2,YBPt2|12,2.7724,2.7724,2.7724,2.12453,153.584,51.9353,12.4244,12.0,B3Pt6Y3,180,1,1.9642146063590992e-28
mb-00662,SrAsPd,6,63.0,27.000000000000004,SrAsPd,SrAsPd|6,2.19356,2.19356,2.19356,2.22157,64.811,26.8249,6.19294,6.0,As2Pd2Sr2,194,1,1.4423561163828014e-28
mb-00668,NiSb2,6,88.00000000000001,42.00000000000001,NiSb2,NiSb2|6,2.97558,2.97558,2.97558,2.25749,86.728,39.3965,7.80799,6.0,Ni2Sb4,58,1,1.2854451845441312e-28
mb-00670,YMgGa,9,60.0,47.99999999999999,YMgGa,YMgGa|9,5.83419,5.83419,5.83419,1.90247,60.3629,48.5785,4.46016,9.0,Ga3Mg3Y3,189,1,2.0432146243645092e-28
mb-00678,Ba2Cd,3,13.999999999999998,9.0,Ba2Cd,Ba2Cd|3,1.90106,1.90106,1.90106,1.76028,14.3604,9.89214,4.53413,3.0,Ba2Cd1,139,1,1.4175521082007902e-28
mb-00679,Ba2Hg,3,16.0,9.0,Ba2Hg,Ba2Hg|3,1.2922,1.2922,1.2922,2.02351,15.9586,10.0205,5.70529,3.0,Ba2Hg1,139,1,1.3832096675891455e-28
mb-00682,HfMoP,9,208.0,121.00000000000006,HfMoP,HfMoP|9,12.2959,12.2959,12.2959,2.02929,203.079,120.067,10.6541,9.0,Hf3Mo3P3,189,1,1.4279992061165095e-28
mb-00683,CdO,2,126.0,45.00000000000001,CdO,CdO|2,6.65795,6.38925,6.92665,2.278345,126.3535,45.633300000000006,7.83859,2.0,Cd1O1,225,2,2.720265836475955e-29
mb-00685,AsPd2,12,122.00000000000004,29.0,AsPd2,AsPd2|12,1.02986,1.02986,1.02986,2.54327,130.788,32.2073,10.1471,12.0,As4Pd8,36,1,1.883649037981112e-28
mb-00696,Ba(AgSn)2,5,47.00000000000001,12.999999999999998,Ba(AgSn)2,Ba(AgSn)2|5,1.33135,1.33135,1.33135,2.4069,43.3386,21.6225,6.88868,5.0,Ag2Ba1Sn2,139,1,1.4233797392499597e-28
mb-00698,Sr(CdGe)2,5,27.000000000000004,7.999999999999999,Sr(CdGe)2,Sr(CdGe)2|5,0.614525,0.614525,0.614525,2.17327,47.3036,10.3886,6.15508,5.0,Cd2Ge2Sr1,139,1,1.2348584630986882e-28
mb-00699,Sr(SiAg)2,5,60.0,42.99999999999999,Sr(SiAg)2,Sr(SiAg)2|5,3.44799,3.44799,3.44799,2.31869,64.4664,39.0043,5.75267,5.0,Ag2Si2Sr1,139,1,1.037795134119354e-28
mb-00709,ThSb2,6,73.0,30.0,ThSb2,ThSb2|6,2.43995,2.43995,2.43995,2.08237,76.1702,28.8531,8.48802,6.0,Sb4Th2,129,1,1.8606995208291313e-28
mb-00716,BeO,4,208.0,156.0,BeO,BeO|4,52.727850000000004,52.2272,53.2285,1.758805,207.091,155.4355,2.9657299999999998,4.0,Be2O2,186,2,2.8008422238586905e-29
mb-00721,Th(SiOs)2,5,184.0,96.0,Th(SiOs)2,Th(SiOs)2|5,16.0881,16.0881,16.0881,2.10842,176.242,105.519,12.3104,5.0,Os2Si2Th1,139,1,9.019618348229244e-29
mb-00724,Zr3As2,20,126.0,61.000000000000014,Zr3As2,Zr3As2|20,3.72625,3.72625,3.72625,1.99812,126.639,61.961,6.89492,20.0,As8Zr12,62,1,4.079893806697947e-28
mb-00727,Ho(SiRu)2,5,158.99999999999994,78.99999999999999,Ho(SiRu)2,Ho(SiRu)2|5,12.6234,12.6234,12.6234,2.03389,154.909,79.7574,8.50637,5.0,Ho1Ru2Si2,139,1,8.262146446747878e-29
mb-00731,Er(SiPd)2,5,131.00000000000006,50.99999999999999,Er(SiPd)2,Er(SiPd)2|5,5.27932,5.27932,5.27932,2.18211,134.759,53.389,8.57847,5.0,Er1Pd2Si2,139,1,8.444901932814757e-29
mb-00733,SiNi3,4,215.00000000000003,102.99999999999996,SiNi3,SiNi3|4,9.16237,9.16237,9.16237,2.24721,216.661,85.1114,8.18648,4.0,Ni3Si1,221,1,4.1412807583588486e-29
mb-00740,Zn(RhO2)2,14,174.00000000000009,58.00000000000001,Zn(RhO2)2,Zn(RhO2)2|14,4.08247,4.08247,4.08247,2.21472,176.167,67.0954,7.06112,14.0,O8Rh4Zn2,227,1,1.5766391756669074e-28
mb-00741,GaNi3,4,179.99999999999997,77.0,GaNi3,GaNi3|4,2.53251,2.53251,2.53251,2.41512,162.072,40.5033,9.05618,4.0,Ga1Ni3,221,1,4.5070417818147e-29
mb-00746,Ti2SnC,8,135.0,92.0,Ti2SnC,Ti2SnC|8,12.4211,12.4211,12.4211,1.96155,129.381,80.6449,5.93847,8.0,C2Sn2Ti4,194,1,1.2664436337815408e-28
mb-00748,LiTl,2,31.0,16.0,LiTl,LiTl|2,1.49571,1.49571,1.49571,2.38645,27.6556,17.2355,8.24529,2.0,Li1Tl1,221,1,4.255911629465623e-29
mb-00750,ScGa3,4,73.0,34.0,ScGa3,ScGa3|4,3.68794,3.68794,3.68794,1.81807,83.3889,30.8365,5.90288,4.0,Ga3Sc1,221,1,7.148787444740802e-29
mb-00757,ThSiAu,3,121.00000000000006,62.0,ThSiAu,ThSiAu|3,8.67995,8.67995,8.67995,2.19871,118.182,61.3441,10.9435,3.0,Au1Si1Th1,187,1,6.935770241915596e-29
mb-00760,ScNiBi,3,89.0,52.99999999999999,ScNiBi,ScNiBi|3,7.0677,7.0677,7.0677,2.16258,86.9444,50.3003,8.29396,3.0,Bi1Ni1Sc1,216,1,6.259179575682888e-29
mb-00761,Y(MnSi)2,5,128.0,76.0,Y(MnSi)2,Y(MnSi)2|5,8.16405,8.16405,8.16405,2.21015,83.9097,61.8221,4.59676,5.0,Mn2Si2Y1,139,1,9.209950425100065e-29
mb-00769,LiTi2O4,14,132.00000000000006,64.99999999999999,LiTi2O4,LiTi2O4|14,11.2029,11.2029,11.2029,1.94712,124.778,73.3513,3.50435,14.0,Li2O8Ti4,227,1,1.579558912365715e-28
mb-00770,NbCu3Te4,8,30.0,20.000000000000004,NbCu3Te4,NbCu3Te4|8,3.30112,3.30112,3.30112,2.18381,28.0889,18.7865,6.02421,8.0,Cu3Nb1Te4,215,1,2.1884623214547927e-28
mb-00772,DyAlNi,9,100.0,33.0,DyAlNi,DyAlNi|9,2.79558,2.79558,2.79558,1.87372,94.1143,34.4264,7.64322,9.0,Al3Dy3Ni3,189,1,1.6175284017944167e-28
mb-00776,TbCoC2,4,168.0,95.0,TbCoC2,TbCoC2|4,18.4697,18.4697,18.4697,1.94888,167.685,91.0653,8.3538,4.0,C2Co1Tb1,38,1,4.80800471926981e-29
mb-00777,CaAu5,6,99.0,27.000000000000004,CaAu5,CaAu5|6,2.30785,2.30785,2.30785,2.68475,,,13.9591,6.0,Au5Ca1,216,1,1.2192078991429666e-28
mb-00782,Ti3SiC2,12,184.0,138.99999999999997,Ti3SiC2,Ti3SiC2|12,21.176,21.176,21.176,1.87383,181.388,134.143,4.30319,12.0,C4Si2Ti6,194,1,1.51041721933985e-28
mb-00783,BaZn,2,21.0,15.000000000000004,BaZn,BaZn|2,2.81468,2.81468,2.81468,1.91964,21.4167,15.3945,4.85484,2.0,Ba1Zn1,221,1,6.934338687218465e-29
mb-00785,Dy(BC)2,10,181.99999999999997,127.0,Dy(BC)2,Dy(BC)2|10,21.1098,21.1098,21.1098,1.74261,178.237,123.463,6.75777,10.0,B4C4Dy2,127,1,1.0229121360282839e-28
mb-00791,Sr(PRu)2,5,78.99999999999999,57.00000000000001,Sr(PRu)2,Sr(PRu)2|5,12.1183,12.1183,12.1183,2.16577,88.9962,54.8349,6.3396,5.0,P2Ru2Sr1,139,1,9.212317556643687e-29
mb-00796,GdSF,6,89.0,49.99999999999999,GdSF,GdSF|6,5.8914,5.8914,5.8914,2.01038,103.094,52.4819,6.74155,6.0,F2Gd2S2,129,1,1.02621072076759e-28
mb-00801,Li2Pd,3,47.99999999999999,21.0,Li2Pd,Li2Pd|3,2.17507,2.17507,2.17507,2.09126,49.3328,19.5659,4.7474,3.0,Li2Pd1,191,1,4.2079068723753663e-29
mb-00802,ErSi,4,95.0,67.0,ErSi,ErSi|4,12.3078,12.3078,12.3078,1.93483,94.8216,67.5037,7.72276,4.0,Er2Si2,63,1,8.400550419993407e-29
mb-00803,Ho(GeRu)2,5,122.00000000000004,59.00000000000001,Ho(GeRu)2,Ho(GeRu)2|5,7.04827,7.04827,7.04827,2.13401,141.673,60.0215,9.57236,5.0,Ge2Ho1Ru2,139,1,8.887857565313275e-29
mb-00804,Ho(SiNi)2,5,144.00000000000003,72.00000000000001,Ho(SiNi)2,Ho(SiNi)2|5,8.9937,8.9937,8.9937,2.05303,138.81,69.8762,7.64902,5.0,Ho1Ni2Si2,139,1,7.34829752091417e-29
mb-00805,DyAsO4,12,127.0,55.00000000000001,DyAsO4,DyAsO4|12,5.04372,5.04372,5.04372,2.15806,125.65,56.0443,6.15381,12.0,As2Dy2O8,141,1,1.626694217716462e-28
mb-00806,Zn(GaO2)2,14,168.99999999999997,77.99999999999999,Zn(GaO2)2,Zn(GaO2)2|14,6.06248,6.06248,6.06248,2.07936,173.45,85.8557,6.118,14.0,Ga4O8Zn2,227,1,1.4594319895758851e-28
mb-00807,CrSi2,3,194.99999999999991,171.99999999999991,CrSi2,CrSi2|3,46.7959,46.7959,46.7959,2.10058,187.983,166.104,4.9967,3.0,Cr1Si2,139,1,3.594686399681794e-29
mb-00809,Ti2SbP,8,114.00000000000004,70.99999999999999,Ti2SbP,Ti2SbP|8,8.25411,8.25411,8.25411,1.95963,110.565,64.2671,5.4608,8.0,P2Sb2Ti4,194,1,1.5110988343621936e-28
mb-00811,LaSi3Ir,5,124.99999999999994,67.0,LaSi3Ir,LaSi3Ir|5,9.75813,9.75813,9.75813,2.09176,123.733,67.3026,7.55214,5.0,Ir1La1Si3,107,1,9.133212670414391e-29
mb-00812,ScPt,2,135.99999999999997,39.99999999999999,ScPt,ScPt|2,6.36826,6.36826,6.36826,2.15088,135.478,41.7818,10.8574,2.0,Pt1Sc1,221,1,3.6711887888165884e-29
mb-00813,U(SiOs)2,5,200.00000000000003,77.99999999999999,U(SiOs)2,U(SiOs)2|5,15.9746,15.9746,15.9746,1.96031,172.71,99.258,13.0803,5.0,Os2Si2U1,139,1,8.564781676345278e-29
mb-00814,HoAlNi,9,73.0,30.0,HoAlNi,HoAlNi|9,3.48817,3.48817,3.48817,1.87566,94.5549,40.2984,7.81439,9.0,Al3Ho3Ni3,189,1,1.5975904287263803e-28
mb-00818,Dy(SiRh)2,5,162.99999999999994,88.00000000000001,Dy(SiRh)2,Dy(SiRh)2|5,12.1903,12.1903,12.1903,2.13543,159.715,91.1593,8.66885,5.0,Dy1Rh2Si2,139,1,8.131054803256357e-29
mb-00820,Sb2Pt,12,103.99999999999996,54.000000000000014,Sb2Pt,Sb2Pt|12,1.82766,1.82766,1.82766,2.47347,108.368,49.1032,10.4677,12.0,Pt4Sb8,205,1,2.783110242054006e-28
mb-00822,DyPO4,12,138.99999999999997,61.000000000000014,DyPO4,DyPO4|12,7.16596,7.16596,7.16596,2.02239,139.176,61.6764,5.82753,12.0,Dy2O8P2,141,1,1.4673155016944046e-28
mb-00825,CaAgAs,9,52.99999999999999,36.0,CaAgAs,CaAgAs|9,2.54784,2.54784,2.54784,2.14289,57.4669,36.0368,5.60191,9.0,Ag3As3Ca3,189,1,1.9818991489425258e-28
mb-00826,SrIn4Ni,12,47.00000000000001,27.000000000000004,SrIn4Ni,SrIn4Ni|12,1.11726,1.11726,1.11726,2.35108,48.6325,26.4273,6.97971,12.0,In8Ni2Sr2,63,1,2.8814899622193497e-28
mb-00829,Ti2Pd,3,141.99999999999994,62.0,Ti2Pd,Ti2Pd|3,9.75943,9.75943,9.75943,2.01841,136.053,52.4326,6.63385,3.0,Pd1Ti2,139,1,5.060177944714785e-29
mb-00831,Ho(SiOs)2,5,170.99999999999991,83.99999999999999,Ho(SiOs)2,Ho(SiOs)2|5,11.827,11.827,11.827,2.05618,170.908,84.1787,11.9353,5.0,Ho1Os2Si2,139,1,8.369425763580872e-29
mb-00835,Tb(SiIr)2,5,171.99999999999991,106.00000000000004,Tb(SiIr)2,Tb(SiIr)2|5,14.554,14.554,14.554,2.12943,177.548,108.69,12.1238,5.0,Ir2Si2Tb1,139,1,8.211481285829607e-29
mb-00840,ZnSnAs2,8,52.00000000000001,30.0,ZnSnAs2,ZnSnAs2|8,2.37036,2.37036,2.37036,2.18548,52.224,29.8945,5.24443,8.0,As4Sn2Zn2,122,1,2.1148429097512047e-28
mb-00844,BaCl2,3,28.0,11.000000000000002,BaCl2,BaCl2|3,1.59276,1.59276,1.59276,2.19217,29.2,12.4996,3.40199,3.0,Ba1Cl2,225,1,1.0164022574281864e-28
mb-00853,NaI,2,16.0,7.999999999999999,NaI,NaI|2,0.851748,0.851748,0.851748,2.22993,16.4444,7.82861,3.6417,2.0,I1Na1,225,1,6.834863944551845e-29
mb-00855,BeCo,2,194.99999999999991,118.00000000000004,BeCo,BeCo|2,35.5396,35.5396,35.5396,1.92893,191.517,117.704,6.72907,2.0,Be1Co1,221,1,1.676694594384593e-29
mb-00856,Na3Sb,8,13.999999999999998,11.000000000000002,Na3Sb,Na3Sb|8,1.08012,1.08012,1.08012,1.97022,20.6313,13.247,2.70565,8.0,Na6Sb2,194,1,2.341126656613731e-28
mb-00858,RbScO2,8,95.0,55.00000000000001,RbScO2,RbScO2|8,6.85733,6.85733,6.85733,2.05728,91.3686,54.1388,4.37391,8.0,O4Rb2Sc2,194,1,1.233262351372172e-28
mb-00859,ThSe2,12,77.99999999999999,27.000000000000004,ThSe2,ThSe2|12,1.50382,1.50382,1.50382,2.00742,75.2235,23.0695,7.86603,12.0,Se8Th4,62,1,3.292845784668113e-28
mb-00866,NaNbSe2,8,61.000000000000014,37.99999999999999,NaNbSe2,NaNbSe2|8,5.56409,5.56409,5.56409,2.09681,62.6394,39.9156,5.44632,8.0,Na2Nb2Se4,194,1,1.6696867356400135e-28
mb-00867,KNbS2,8,73.0,44.0,KNbS2,KNbS2|8,7.40201,7.40201,7.40201,2.10237,70.801,47.2397,3.96881,8.0,K2Nb2S4,194,1,1.6412440936585068e-28
mb-00868,NaNbS2,8,75.00000000000001,47.99999999999999,NaNbS2,NaNbS2|8,8.20829,8.20829,8.20829,2.07701,77.2343,49.6737,4.11012,8.0,Na2Nb2S4,194,1,1.4546556012588968e-28
mb-00869,LiNbS2,8,83.00000000000001,57.00000000000001,LiNbS2,LiNbS2|8,11.0262,11.0262,11.0262,2.04319,82.4108,58.3328,4.24468,8.0,Li2Nb2S4,194,1,1.2829746676913755e-28
mb-00886,Hf4Al3,7,123.00000000000004,85.99999999999999,Hf4Al3,Hf4Al3|7,13.4608,13.4608,13.4608,1.74004,115.99,86.4651,9.78931,7.0,Al3Hf4,191,1,1.3483791699442729e-28
mb-00887,InPPt5,7,234.00000000000009,61.000000000000014,InPPt5,InPPt5|7,2.67249,2.67249,2.67249,2.50564,203.398,60.2943,16.7763,7.0,In1P1Pt5,123,1,1.1097893655787184e-28
mb-00895,Ti3B4,7,225.0000000000001,212.99999999999997,Ti3B4,Ti3B4|7,52.7568,52.7568,52.7568,1.80543,216.163,205.221,4.37146,7.0,B4Ti3,71,1,7.097478233956101e-29
mb-00899,SrTiO3,10,168.0,102.0,SrTiO3,SrTiO3|10,12.185,12.185,12.185,2.03896,165.274,106.376,4.88243,10.0,O6Sr2Ti2,140,1,1.248084838280146e-28
mb-00906,CoMoP2,8,197.99999999999991,111.00000000000004,CoMoP2,CoMoP2|8,9.99331,9.99331,9.99331,2.21059,201.927,102.085,6.89378,8.0,Co2Mo2P4,194,1,1.0445336940610892e-28
mb-00909,Zr2TlC,8,44.0,81.0,Zr2TlC,Zr2TlC|8,10.1859,10.1859,10.1859,2.01013,115.168,77.8054,8.78132,8.0,C2Tl2Zr4,194,1,1.5084126819880186e-28
mb-00912,HoCuSn,6,72.00000000000001,52.99999999999999,HoCuSn,HoCuSn|6,4.46413,4.46413,4.46413,2.11243,73.9639,46.0022,8.69404,6.0,Cu2Ho2Sn2,194,1,1.326233714011715e-28
mb-00915,ErCoSi2,8,118.00000000000004,58.00000000000001,ErCoSi2,ErCoSi2|8,6.56039,6.56039,6.56039,2.02799,128.706,64.646,7.47043,8.0,Co2Er2Si4,63,1,1.2552828054865031e-28
mb-00916,SrCuO2,8,88.00000000000001,42.00000000000001,SrCuO2,SrCuO2|8,4.29353,4.29353,4.29353,2.15882,89.6702,44.3955,5.18432,8.0,Cu2O4Sr2,63,1,1.1733546776861159e-28
mb-00922,ZnAsPt5,7,185.0,68.99999999999999,ZnAsPt5,ZnAsPt5|7,2.91769,2.91769,2.91769,2.54558,192.241,65.8464,16.8195,7.0,As1Pt5Zn1,123,1,1.1015472876855193e-28
mb-00923,AlNi3,4,177.00000000000009,84.99999999999999,AlNi3,AlNi3|4,4.62072,4.62072,4.62072,2.30838,169.983,56.061,7.57173,4.0,Al1Ni3,221,1,4.4533012930141916e-29
mb-00934,GaAgTe2,8,40.99999999999999,17.0,GaAgTe2,GaAgTe2|8,0.85844,0.85844,0.85844,2.30652,38.0463,16.0253,5.61507,8.0,Ag2Ga2Te4,122,1,2.559778223705313e-28
mb-00937,YbTe,2,39.99999999999999,26.0,YbTe,YbTe|2,5.69839,5.69839,5.69839,1.89006,33.3056,23.848,7.48634,2.0,Te1Yb1,225,1,6.66847171187984e-29
mb-00938,Ca2Si,12,37.0,22.0,Ca2Si,Ca2Si|12,3.00097,3.00097,3.00097,1.80854,36.4155,21.9906,2.16461,12.0,Ca8Si4,62,1,3.3214156719131467e-28
mb-00950,ErAs,2,78.99999999999999,54.000000000000014,ErAs,ErAs|2,14.8379,14.8379,14.8379,1.85146,78.6222,52.059,8.34946,2.0,As1Er1,225,1,4.8164833128322357e-29
mb-00952,UAs,2,90.00000000000003,33.0,UAs,UAs|2,0.781781,0.781781,0.781781,2.11524,75.7556,9.18979,10.8271,2.0,As1U1,221,1,4.799683645177191e-29
mb-00958,ScP,2,98.0,63.0,ScP,ScP|2,29.5211,29.5211,29.5211,1.79249,96.1167,61.5583,3.22172,2.0,P1Sc1,225,1,3.913567598511798e-29
mb-00963,Ti,3,112.99999999999994,61.000000000000014,Ti,Ti|3,29.7878,29.7878,29.7878,1.68842,113.294,75.3594,4.30535,3.0,Ti3,191,1,5.538575739143892e-29
mb-00964,Al2Os,3,191.00000000000009,141.99999999999994,Al2Os,Al2Os|3,32.569,32.569,32.569,2.0484,191.858,144.967,9.65514,3.0,Al2Os1,139,1,4.1997541684946994e-29
mb-00965,SnPd3,4,146.00000000000003,52.00000000000001,SnPd3,SnPd3|4,2.87894,2.87894,2.87894,2.63819,141.744,47.637,10.9834,4.0,Pd3Sn1,221,1,6.621504226834401e-29
mb-00966,VFeSb,3,159.99999999999991,62.0,VFeSb,VFeSb|3,9.4013,9.4013,9.4013,2.19865,155.444,62.4419,7.80731,3.0,Fe1Sb1V1,216,1,4.86096225096541e-29
mb-00968,TbPPt,3,118.00000000000004,48.99999999999999,TbPPt,TbPPt|3,5.77548,5.77548,5.77548,2.20026,129.197,46.4935,11.1439,3.0,P1Pt1Tb1,187,1,5.736586811422971e-29
mb-00969,LiMgBi,3,31.0,21.0,LiMgBi,LiMgBi|3,3.78424,3.78424,3.78424,1.92138,31.5889,22.3933,5.04777,3.0,Bi1Li1Mg1,216,1,7.902604955584969e-29
mb-00970,ScRu3C,5,234.00000000000009,140.00000000000006,ScRu3C,ScRu3C|5,22.9149,22.9149,22.9149,2.10916,231.661,145.547,8.7389,5.0,C1Ru3Sc1,221,1,6.843965891683353e-29
